name ,sarcasm,body,humor,insult
TrainSen,1,Always helpful #Not #sarcasm,0,0
TrainSen,1,Always keeping it classy #not #fucktim #sarcasm,0,0
TrainSen,1,Always love sleeping in and missing the bus 😂 😂 😟 #sarcasm,0,0
TrainSen,1,Always nice hearing we got hacked again #sarcasm,0,0
TrainSen,1,Always nice to be woken by the #cat at the end of the bed with a #mouse in its mouth. #not #sarcasm,1,0
TrainSen,1,Always said delaney was amazing #fml #sarcasm,0,0
TrainSen,1,Always used to wish for snow when a was in school now a think all just cry when am on a roof grafting me tits off soaking wet in a blizzard #sarcasm,1,1
TrainSen,1,"@alyssacordovaa : What a shocker I woke up sore 😞 #sarcastic "" don't think the hash tag was necessary #sarcasm",0,0
TrainSen,1,A man and a woman can have a completely platonic friendship as long as one of them is lying. #sarcasm,0,0
TrainSen,1,"A man asks a trainer in the gym : "" I want 2 impress that beautiful girl, which machine can I use? "" Trainer replies : "" Use the ATM "" #sarcasm",1,0
TrainSen,1,@amandadaluga Forget the album... the bigger disappointment is that the Kardashian's and Bieber are your favorite things #supersweet16 #sarcasm,1,0
TrainSen,1,@AMANDAZUCKERMAN I am literally sitting on the toilet right now trying to let off some weight before going to the scale. #notreallycheating #sarcasm,1,0
TrainSen,1,A mans job should always be making sure his woman is happy #sarcasm,0,0
TrainSen,1,@amarksdaspot I'm determined to make 2016 the year that I'm a morning person bc I do love being up early it just never happens #sarcasm,0,0
TrainSen,1,@a_marti27 oooh good one #not #sarcasm,0,0
TrainSen,1,#AMAs @justinbieber had to make it rain to put out The Weekend's fire #sarcasm,1,0
TrainSen,1,Amazing bubble butt #sarcasm,1,0
TrainSen,1,@AmazingPhil *coughcough* CAN'T wait for you to come to America *coughcough * #sarcasm,0,1
TrainSen,1,@_amberdeaton that's probably why he got in the class from the wait list #sarcasm,0,0
TrainSen,1,@Ambisagrus i love that you and one other person immediately identified which game was being talked about here #sarcasm,0,0
TrainSen,1,@ambivaluhnt WAIT A MINUTE could I recommend you to the parents I babysit for because there are a lot of times I can't make it #sarcasm,0,0
TrainSen,1,Am coming back back #because of some people I've missed #not the #Familysh*t #tweaa #sarcasm,0,0
TrainSen,1,@amcweeney @Jamess_Inc it's fine that I literally texted u this exact phrase and then you tweeted it #notfunny #sarcasm,0,0
TrainSen,1,"@AmeliaWorrall thank you, I'm so excited, working my arse off. Day off today and spent it all in the college library ❤️ #sarcasm",1,1
TrainSen,1,"@AmericanAir thank you for the help and much appreciated. If I win big in Vegas, I am overnighting an alarm clock to that Flt attendant :) #sarcasm",0,0
TrainSen,1,American Literature has been an interesting course #sarcasm,0,0
TrainSen,1,"American Pie "" ruined it for any kid that actually DOES have an amazing story from band camp. #sarcasm",0,0
TrainSen,1,Americans want their protection until they get caught with hands in the cookie jar! Police sre being damned! #sarcasm,0,1
TrainSen,1,@AMERICANXDREAM so you showed up like a stud all wet and flexing?! oh the horror! __ #sarcasm,0,0
TrainSen,1,am i going to be sleepy every day for the rest of my life #sarcasm,1,0
TrainSen,1,"A MILF is a sexy ass mom over 35. If you're 18, you're just a bitch with a baby #sarcasm",0,1
TrainSen,1,am I overreacting or do I have a valid reason to feel the way I do : a novel by me #sarcasm,1,0
TrainSen,1,Am I the only one that gets excited about wearing new underwear even though noone can see it? #sarcasm,1,0
TrainSen,1,Am I the only one who calculates how much sleep I can get before I go to bed #sarcasm,0,0
TrainSen,1,Am I the only one who feels like everything is falling apart but coming together at the same time #sarcasm,0,0
TrainSen,1,"Am I the only one who measures time using songs? "" Oh it only took me 4 songs to get here! "" "" That's not too long! "" #sarcasm",0,0
TrainSen,1,am i the only one who misses cartoons like totally spies and hey arnold #sarcasm,0,0
TrainSen,1,Am I the only one who wakes up then stays in bed for like another hour #sarcasm,0,0
TrainSen,1,am I the only person that texts someone like 5 messages at the same time that could easily be put into one #sarcasm,0,0
TrainSen,1,@Amnabot. Could be. I like cats but my daughter has a 'cat ' allergy so I love her on 2 counts. #sarcasm,0,0
TrainSen,1,@amnesiacbird I'm waking up with a smile #not #sarcasm,0,0
TrainSen,1,@amnichols thank you! Love to read more recipes and tips from another allergy mom. #sarcasm,1,0
TrainSen,1,a moment of silence for all the teenage couples who compare themselves to Romeo and Juliet #sarcasm,1,0
TrainSen,1,A moment of silence to all the kids who can't wait to become a teenager because they think it's fun #sarcasm,1,0
TrainSen,1,@AmorHominum aww anything or anyone who makes you smile is worth losing some sleep. #sarcasm,1,0
TrainSen,1,@amyaaronson also foggy in Cola. Miss your reports on the morning show. Have a good Thanksgiving. #sarcasm,0,0
TrainSen,1,@AmyLHickman Congrats on the episode of dumping ground today great acting overall you should be proud of yourself #sarcasm,0,0
TrainSen,1,@amyschumer You just think losing weight will mess up your tramp stamp. #sarcasm,0,0
TrainSen,1,@AmyTheFrone @keud12 @polar_mcbear I love it when I'm not the one getting yelled at! Hahaha FUCK YOU KYLE! #sarcasm,0,1
TrainSen,1,@AMYzingSheldahl you caught me! :) #guiltypleasure #not #sarcasm,0,0
TrainSen,1,An 8 hour day in uni with an exam and injections with only 4 hours sleep. This should be fun 😅 #sarcasm,0,0
TrainSen,1,A naked iPhone is so beautiful but too risky. #sarcasm,0,0
TrainSen,1,Analysis is another word for stalker... #sarcasm,0,0
TrainSen,1,An apple a day will keep anyone away if you throw it hard enough. #sarcasm,1,0
TrainSen,1,An astute observation : most people are kill them with kindness and I am just kill #sarcasm,0,1
TrainSen,1,anatomy lab test on birthday yay #sarcasm,0,0
TrainSen,1,"an awesome day at school with Keegan, then to top it off we went out to jitters and did a little homework. 💙✊ #sarcasm",1,0
TrainSen,1,"And can't play baseball because it can subject him to physical injury, but softball is fine... #MakesSense #Not #sarcasm",0,0
TrainSen,1,"and crappy day 2 ends just as it began tired, stressed, and still behind on homework... awesome #sarcasm",0,0
TrainSen,1,Andd Both my UH classes on Tuesday got cancelled and I have the whole week off on thanksgiving too! YAY #sarcasm,0,0
TrainSen,1,andddddd surprise it's raining again in atl #sarcasm,0,0
TrainSen,1,And fuck the school for not putting my wet clothes in a dryer. Like would it kill you?! #sarcasm,0,1
TrainSen,1,And here I am doing it ALL over again... #irony #mommyproblems #nothingschanged #sarcasm,0,0
TrainSen,1,"And here it is 4AM and I lie here, wide awake, thinking. Oh the happy days. #sarcasm",0,0
TrainSen,1,"and i have double lab, which means i have it for two period instead of one :) yay! #sarcasm",0,0
TrainSen,1,And I hear that Nine my be like a Melty Blood character. I did play a lot of MB so she might be fun to use. #sarcasm,0,0
TrainSen,1,"And I love getting cheered on and being talked to when I hitting hard, younger ones well... "" U hurting me "" 😕 #sarcasm",0,0
TrainSen,1,And I'm back to the real world of working a crapy job by day and being a musician by night. #livingthedream #sarcasm,0,0
TrainSen,1,And I'm pulling a 12 in the ER the night before thanksgiving. #NursingStudentProblems #sarcasm,0,0
TrainSen,1,And I'm so excited. Like.. Bruh. If You was sleep wake up. 😭 😭 😭 😭 😭 😭 😭 #sarcasm,0,0
TrainSen,1,And I'm so glad my insomnia is coming back. #not #sarcasm,0,0
TrainSen,1,and I'm so good at going to bed early when I have to be up early #not #sarcasm,0,0
TrainSen,1,And I thought chugging coffee at 9 PM was a good idea... 😑☕️ #not #sarcasm,1,0
TrainSen,1,"and it was funny to see Emily lose to Julia, she thought it was gonna be easy #not #InkMasterRivals #sarcasm",0,0
TrainSen,1,and it was nice not having to suffer a day in school yay #sarcasm,0,0
TrainSen,1,"And I was hanging on a fence in the air and it felt like I was bungee jumping, but not really. It was fun, but I was scared shitless. #sarcasm",0,1
TrainSen,1,"and just like that, another day had passed without any study #sarcasm",0,0
TrainSen,1,".. and made up for it with this very cute cartoon about dumb ways to die, full of tiny fun details #sarcasm",0,1
TrainSen,1,"And noooo secret, No matter how nasty, can poison Your voice or keep You from joy #sarcasm",0,0
TrainSen,1,AND NOW HES THE COOL UNCLE IN ANOTHER SMALL EVEN MORE DYSFUNCTIONAL FAMILY HOPING IT DOESNT ALL GO TO SHIT AGAIN #sarcasm,0,1
TrainSen,1,"And now I'm fucking sick, that's really fuckin cool. Good way to start the week... #not 😷😷 #sarcasm",0,1
TrainSen,1,And now is a great time to get sick 😏 #sarcasm,0,0
TrainSen,1,And off to run a trillion miles I go #sarcastictweet 😒 #sarcasm,0,0
TrainSen,1,and on Fridays we have PE then a long break so we would wait for everyone in the class to bathe/change before heading to high sch for lunch #sarcasm,0,0
TrainSen,1,@AndreaRussett thats so stupid thats not aggressive its called defense against something said about you and btw you are really beautiful #sarcasm,0,1
TrainSen,1,@AndreaTantaros don't let up on the Benghazi story #the truth needs to be found #not sure it can be with this Admin #sarcasm,0,0
TrainSen,1,@andrew_davisson waking up at 3 is even better #not #sarcasm,0,0
TrainSen,1,"@andrewmccurley : Don't you just love only being able to eat soup? It's delicious. #Not #StrepLife #JustGoAway "" 😂 😂 😂 #sarcasm",0,0
TrainSen,1,@AndrewTW46 I see the advantage but I find cricket appallingly boring. Each to his own as the Bible says #not #sarcasm,1,0
TrainSen,1,And rippin donuts on a quad in a field is extremely dangerous haha #not #sarcasm,0,0
TrainSen,1,And she also thinks I have a reason to be upset about it as I've darn well put forth a great amount of success #sarcasm,0,0
TrainSen,1,and she's not responding. this fucking day gets better and better. #sarcasm,0,1
TrainSen,1,And she's the smart one 😂 😂 😂 #not #sarcasm,0,0
TrainSen,1,And so the first cold of the season is taking hold. On my second day of working 2 jobs. Fantastic timing #not #sosleepy #sarcasm,0,0
TrainSen,1,AND super ginormous thanks to trey & jfraye for trekking here & kel for putting up w/me all weekend + all my amigos #sarcasm,0,0
TrainSen,1,and the final textbook total plus tax comes to just under 400 $ #great #ripoffs #sarcasm,0,0
TrainSen,1,And the fire alarm goes off right as we are about to take off... Perfect #sarcasm,0,0
TrainSen,1,And the good luck of this family keeps going #not A car accident and another aunt on the hospital #sarcasm,0,0
TrainSen,1,And then all of my tuition went towards watering the grass while it was rAINING OUT #sarcasm,0,0
TrainSen,1,"And then God said, "" Seems unfair to have given man an extra limb so to balance it out I'll give women the power over which to control it. "" #sarcasm",1,0
TrainSen,1,And then you go check clash of clans and the server is done try again in 45 mins #bored #not cool #sarcasm,0,0
TrainSen,1,And there's sun goes down around my love history ♫ Tragedy on September by The Flins Tone — #sarcasm,0,0
TrainSen,1,"And the weirdest compliment I've received was from Jess saying I "" have a nice sneeze "". "" It's quiet and non threatening "". #sarcasm",0,0
TrainSen,1,"And they ask me how do u take ur coffee? Reply : "" very seriously... "" #not a morning person #sarcasm",1,0
TrainSen,1,And this day just keeps getting better #not #sarcasm,0,0
TrainSen,1,And this is why I'm doing so great in my math class #sarcastictweet #sarcasm,0,0
TrainSen,1,And to think I was gunna stay home from nashville. #YeahRight #sarcasm,0,0
TrainSen,1,😂 😂 😂 😂 😂 😂 😂 😂 😂 and water is wet. When you got a good girl she's good #sarcasm,1,0
TrainSen,1,And we as in @XIV_PHAT_STAX and I have most of you females mad 😭 😂 ☺️ that's okay tho. birds need love too. #NOT #sarcasm,0,0
TrainSen,1,and we could have had an extra half hour's sleep and taken the car and still got there earlier grrrrrr #sarcasm,0,0
TrainSen,1,"and we didn't talk after that "" is probably the saddest thing to say #sarcasm",0,0
TrainSen,1,And we get to play 4 of them. Yay! #not #govols RT : The latest AP Poll has 7 #SEC teams in the Top 14. #sarcasm,0,0
TrainSen,1,"and we just stopped talking... "" the worst way to end a friendship/relationship #sarcasm",0,0
TrainSen,1,(And when I'm not even the one that has been cleaning the room )?! 🙇 😒 #sarcasm,0,0
TrainSen,1,"@andyabsolute : My beard has got back to the "" stroking in contemplation "" stage... my wife will be so happy #beardtwiddler "" #not #sarcasm",0,0
TrainSen,1,"And yeah I post a lot about her, but she's always on my mind so she comes first #sorry #not #sarcasm",0,0
TrainSen,1,"@Andy_Floyd55: Thank you refs for making fantastic calls tonight #sarcastictweet #slightlysalty "" RFTTTTT #sarcasm",0,0
TrainSen,1,@andy_hinch actually I'm transferring to millikin at Christmas but won't be working at the pool this summer #sarcasm,0,0
TrainSen,1,And you need to apologize to me for having me excited all week to see you and for hurting my feelings like this @AugustAlsina #sarcasm,0,0
TrainSen,1,"and you take what you get and you turn it into "" honesty "" #yeahright #sarcasm",0,0
TrainSen,1,"A new record - after my wife left for Thanksgiving vacation, she was back home 20 minutes later thanks to a canceled flight. Fuck snow. #sarcasm",1,1
TrainSen,1,An ex asking to stay friends after you break up is like a kidnapper asking to stay in touch after they let you go. #sarcasm,1,0
TrainSen,1,"An "" ex "" is called an "" ex "" because its and "" ex "" ample of who you shouldn't date in the future. #sarcasm",1,0
TrainSen,1,Anger is a feeling that makes your mouth work faster than your mind. #sarcasm,0,0
TrainSen,1,Angry people who can't take a joke have no idea how hilarious they are to those of us who can. #sarcasm,0,0
TrainSen,1,"@angs2014 Well you heard the man, he's camera shy... ;) #yeahright #sarcasm",1,0
TrainSen,1,@anguiano__a @carinaaa_deleon yes yall are tf lol and I'm sorry you don't have to get jealous tho there's enough love for both of yall 😂 ☺️ #sarcasm,0,1
TrainSen,1,"An hour left of work and phone's at 5%, this should be fun! #not #SaidNoOneEver #sarcasm",0,0
TrainSen,1,"Annabelle's solution to life "" let's just get steaming and fuck everything up "" yeah great life advice from AC #NOT #sarcasm",1,1
TrainSen,1,@AnnaPenaMusic plus my face be lookin real cute #not #sarcasm,0,0
TrainSen,1,@anneshamaurya I've got the same one 😂 😂 and the gryffindor one #SoBaddassOfMe #Not #sarcasm,0,0
TrainSen,1,"Annoying person : "" You need anger management classes. "" Me : "" You need shut the fuck up classes! "" #sarcasm",0,1
TrainSen,1,"annoying thing about cycling in the rain, having to hit the brakes going downhill after all that effort to get to the top! #sarcasm",0,0
TrainSen,1,Another 8 am... super sweet #sarcasm,1,0
TrainSen,1,another big congrats to @natalieroddd_ for becoming a dad! so proud of you! can't wait to babysit! #sarcasm,1,0
TrainSen,1,Another class display by Ozil #not #sarcasm,0,0
TrainSen,1,Another coursework complete 8 days in advance 😇 bossing it despite having appointments and being stressed and tired yay #sarcasm,0,0
TrainSen,1,"Another day at work, another day of doing nothing but thinking about #StarWarsBattlefront... I need to be @ home playing. It's so great! #sarcasm",0,0
TrainSen,1,Another fab class tonight! Well done all Everybody this week is looking fantastic in their movement and #sarcasm,0,0
TrainSen,1,Another fine visit to the dentist. #sarcasm,0,0
TrainSen,1,Another happy day at this residence. #yeahright 😔 #sarcasm,0,0
TrainSen,1,Another heart op right before Christmas #great #news.. Just what I wanted! #not.. Merry Christmas ya #filthy #animal #sarcasm,0,0
TrainSen,1,Another nice family dinner #not #sarcasm,0,0
TrainSen,1,Another reason why I'm getting off social media. These people will poison your mind with rubbish validation #sarcasm,0,1
TrainSen,1,Another restless night #justwhatineeded #not #sarcasm,0,0
TrainSen,1,Another rough night but I got through it somehow without waking up much. Just been on the phone to doctors and got some appointments. #sarcasm,0,0
TrainSen,1,Another student in this discussion class is literally arguing semantics about the views of Nazis and the Aryan race. #notsubhuman #justworse #sarcasm,0,0
TrainSen,1,"another thing that happened at the Art Thing : dude - i like your slicked-back hair look me - thanks, it's rain #sarcasm",0,0
TrainSen,1,Another weekend means another game that the eagles suck. #sarcasm,0,1
TrainSen,1,Another weekend of two teams trying to out-suck each other? #packers #sarcasm,1,1
TrainSen,1,@ansleynewmann YAY ILL TRY NOT TO BE AN AWKWARD PIECE Ó TRASH #sarcasm,0,1
TrainSen,1,@anthonyrayyx I just love being second choice and being a piece of shit probably #sarcasm,1,1
TrainSen,1,"@AnT_ULt I still ask that question fam, wait till after high school. You'll see who's really for you then #sarcasm",0,0
TrainSen,1,"An Unexpected Argument - #love, #trust and #respect #dating #love #advice #sarcasm",0,0
TrainSen,1,Anxiety attacks are just loads of fun #not #sarcasm,0,0
TrainSen,1,anxiety : here i am me : please take ur shoes off at the door #sarcasm,0,0
TrainSen,1,anxiety : well that was a great day filled with doing nothing but crying and hyperventilating #sarcasm,0,0
TrainSen,1,"Anxiety : when that "" five extra minutes "" of sleep turns into a half hour #sarcasm",1,0
TrainSen,1,Anybody have any plans to stare at their phone somewhere exciting this weekend? #sarcasm,1,0
TrainSen,1,Any day when you can stay in pajamas the whole time is a good day #sarcasm,0,0
TrainSen,1,"ANY girl can become my friend literally just hmu in my dms like "" girl u will not believe this mf "" WHAT HE DO BABE WHAT HE DO #sarcasm",1,0
TrainSen,1,Any land in which parents do not have first and last authority over what and how their children learn #is #not #free. ✿ Anthony Esolen #sarcasm,0,0
TrainSen,1,Any man who says his wedding day is the happiest day of his life has obviously never scored a over-head kick on FIFA. #sarcasm,1,0
TrainSen,1,"Anyone can make you smile, many people can make you cry, but it takes someone special to make you smile with tears in your eyes. #sarcasm",0,0
TrainSen,1,Anyone else love getting yelled at for every little thing? Yea? Cool me too #sarcasm,1,0
TrainSen,1,Anyone else running on a half hour of sleep? #sarcasm,0,0
TrainSen,1,Anyone here neck deep in algebra and statistics? Looking for the best way to wrap my head around stuff. #sarcasm,0,0
TrainSen,1,Anyone in Chem that has to do OWLs knows my pain right now... #crazycollgelife #not #studying24hrsaday 😩 #sarcasm,0,0
TrainSen,1,anyone know if Liverpool are back in the champions league tonight? haven't seen anything about it... #sarcastictweet #sarcasm,0,0
TrainSen,1,anyone really ever been stuck babysitting in New Years and had to sneak out to a party or is that just the Disney Channel original movies? #sarcasm,1,0
TrainSen,1,Anyone wanna come help me with my homework? #sarcasm,0,0
TrainSen,1,Anyone want to form a fight club with me? First rule of fight club... don't talk about fight club! Second rule of fight club... no hitting! #sarcasm,1,0
TrainSen,1,"Anyone who isn't adding positivity to your life, shouldn't be in it. #sarcasm",0,0
TrainSen,1,"Anyone wishing to talk to me about the current Scotland situation, please don't unless I approach you first! #not #interested #sarcasm",0,0
TrainSen,1,Any psycho girls wanna hang out? Just text me like 5000 times and let me know. #sarcasm,0,0
TrainSen,1,Any salad can be a Caesar salad if you stab it enough #sarcasm,0,0
TrainSen,1,"Anything you say and do, can and will be screenshot against you. #sarcasm",0,0
TrainSen,1,"Anytime a bird takes a crap on my car, I eat an entire plate of scrambled eggs on my porch. Just to show the birds what I'm capable of. #sarcasm",1,1
TrainSen,1,anyways I'm just gonna post art and make an attempt at a dA description so I can sleep soon #sarcasm,0,0
TrainSen,1,A one night stand is when the toilet seat is too cold and I have to take a shit standing up #sarcasm,1,1
TrainSen,1,"A pair of black jeans will get you through a month of class, winter is awesome! Less laundry #sarcasm",0,0
TrainSen,1,"Apa kabar? Im checking u all the time 😂 but no reply, i hope ur OK @RohitVBhardwaj enjoy ur Sunday, miss uuuu 😍 😍 #sarcasm",0,0
TrainSen,1,Apartment shopping is so fun #not #exhausted ☺ 😩 #sarcasm,0,0
TrainSen,1,A perfect dinner for a busy weeknight is Pork Chops and Gravy! A comfort food that's great for fall! #sarcasm,0,0
TrainSen,1,a perfect relationship is when two people dont give up on one another regardless of each other's flaws #sarcasm,0,0
TrainSen,1,A perfect relationship = Two people never giving up on each other. #sarcasm,0,0
TrainSen,1,A person hates you for 1 of 3 reasons :1) They want to be you. 2) They hate themselves. 3) They see you as a threat. #sarcasm,0,1
TrainSen,1,"A person usually makes a lot of hand gestures when telling a true story. When telling a lie, a person's hands will stay noticeably still. #sarcasm",0,0
TrainSen,1,A person who hopes to be reincarnated as a doe is holding on for deer life #sarcasm,0,0
TrainSen,1,"A picture speaks a thousand words. But with Photoshop, it tells a thousand lies. #sarcasm",1,0
TrainSen,1,@aplusk this is a good show. Put it on to pass the time but ended really liking it. #sarcasm,0,0
TrainSen,1,"Apologies for all of the drunk texts I sent on a Sunday afternoon. But be honored that even with little brain function, you were on my mind #sarcasm",0,0
TrainSen,1,"Apologizing doesn't mean you're right or wrong, it just means you value your relationship more than your EGO. #sarcasm",0,0
TrainSen,1,"A potato has skin, I have skin. Therefore I am a Potato. #sarcasm",1,0
TrainSen,1,"apparently "" bae "" means "" before anyone else "" i always thought it was a ghetto word for "" babe "" #sarcasm",0,0
TrainSen,1,Apparently beer contains female hormones. After you drink enough you can neither drive nor shut the hell up #sarcasm,0,1
TrainSen,1,"Apparently "" cheesecake & tacos "" wasn't the answer the interviewer was looking for when he asked me what my weaknesses are. #sarcasm",1,0
TrainSen,1,"Apparently, i live in a gang infested neighborhood, where i can witness drive by shootings from my front porch! #sofun #not @CITYOFLAWNDALE #sarcasm",0,0
TrainSen,1,Apparently I'm working on opening up and being honest this week (but being nice at the same time ). It's great... #sarcastic #ohwell #sarcasm,0,0
TrainSen,1,Apparently I only shaved one leg in the shower this morning and I didn't even shave my whole leg just my shin.. Lazy keirian is back #sarcasm,1,0
TrainSen,1,Apparently it's hard to be funny with a swollen throat and sleep deficiency. #amwriting #not #sarcasm,0,0
TrainSen,1,"Apparently, the average person looks at their phone 150 times a day. Not me. I look at it just once. For about 12 hours. #sarcasm",0,0
TrainSen,1,Apparently typos only become visible to the human eye AFTER you hit send #sarcasm,0,0
TrainSen,1,"Apparently you need 4. 6GB free on your phone to install iOS8. Alright, Apple. I'll get right on deleting everything off my phone. #yeahright #sarcasm",1,0
TrainSen,1,Apple and Blackberry should team up and make a phone called The Pie. #sarcasm,1,0
TrainSen,1,apple : i look like a human heart mango : i look like a stomach grapes : i look like eyes banana : i don't like this game #sarcasm,0,0
TrainSen,1,"Apple's google glass knockoff attaches a small screen on a frame above your eyes, and it will be called iBrowse. #sarcasm",0,0
TrainSen,1,"Apple was considering making an iPod for kids but apparently, the name 'iTouch Kids ' didn't sit too well. #sarcasm",1,0
TrainSen,1,Applying to schools ; $115. 00 just to apply? Sure I have nothing better to spend that money on #sarcasm,0,0
TrainSen,1,April fools day is a day when you shouldn't believe what you hear or trust anyone... so its basically a normal day #sarcasm,1,0
TrainSen,1,April fools day is tomorrow but it doesn't matter because everyday of my life is a joke 🙃 #sarcasm,0,0
TrainSen,1,@AqelHesham Thank you! better late than never 😉 #sarcasm,0,0
TrainSen,1,@Aranchalee #not sure what to do #sarcasm,0,0
TrainSen,1,Arcadia's CL kick-off was a success! Now to maybe catch a quick nap before Bible Study?!? #yeahright #sarcasm,0,0
TrainSen,1,@archana_gyawali i know u did im saying u dont appreciate u dont even text me as soon as u buy ur wl u ignore me #sarcasm,0,0
TrainSen,1,A real boyfriend sees no other females because he only has eyes for his girl. #sarcasm,0,0
TrainSen,1,"A relationship is kinda like a nice warm shower, everything feels good til the water gets cold #sarcasm",0,0
TrainSen,1,A relationship where you can be weird together is the best. #sarcasm,0,0
TrainSen,1,are people becoming more annoying or am i becoming more angry #sarcasm,0,0
TrainSen,1,Are the boys being interviewed? Because this is a joke and I'm losing sleep over them singing perfect in not about this #sarcasm,0,0
TrainSen,1,Are there any workout programs that target the face? You really need one of those. #sarcasm,1,0
TrainSen,1,are there cute guys who won't have u out here looking dumb or? bc i want 1. #sarcasm,1,1
TrainSen,1,"Are there problems in the world? Yes. But we've also figured out how to get milk from almonds, so #sarcasm",0,0
TrainSen,1,Are they trending because of me?! #Yeahright #sarcasm,0,0
TrainSen,1,are u math cause i just cant understand you #sarcasm,0,0
TrainSen,1,Are you always that ugly or were you about to sneeze? #sarcasm,1,1
TrainSen,1,Are you an astronaut? Cause all of a sudden I wanna explore Uranus. #sarcasm,1,0
TrainSen,1,Are you a Pokemon? Cause I wanna throw my balls at you. #sarcasm,1,1
TrainSen,1,Are you as bored as I am?' Makes sense even when you read it backwards #sarcasm,1,0
TrainSen,1,"Are you athletic? "" - "" Yeah of course, I surf... on the internet. "" #sarcasm",1,0
TrainSen,1,Are you awesome at #math? Maybe not so much? You can still help your child with #homework! Read how a parent does it #sarcasm,0,0
TrainSen,1,"Are you crying? "" "" NO, My eyes are sweating #sarcasm",0,0
TrainSen,1,"are you still upset about this? "" Well yes considering u didn't even tell me until it was finalized #sarcasm",0,0
TrainSen,1,Are you sure your cat is cute enough? Pour it water. 😂 😂 😂 😂 #sarcastictweet #sarcasm,0,0
TrainSen,1,"Are you taking chem II next semester "" "" No not really "" "" Okay, have fun. Ciao #sarcasm",0,0
TrainSen,1,@ArgosHelpers Alright Caitlin? Are you still on duty & not sneaking out the back for a fag? If so I need a response lass. Ta. Oggy. #sarcasm,0,0
TrainSen,1,Arguing about football is the best #sarcasm,0,0
TrainSen,1,Arguing about social media best practice with a colleague. 20 + years of traditional marketing exp. vs. obsessive social media user #sarcasm,0,0
TrainSen,1,Arguing over who's truck is the best is dumb. It'd be much faster to just whip out your dicks and see who's compensating the most. #sarcasm,1,1
TrainSen,1,Arguing with angry girlfriend is like talking to Harvard Law School alumni #sarcasm,1,0
TrainSen,1,Arguing with a woman is like buying a lottery ticket... You're probably not gonna win but you're sure as hell gonna try. #sarcasm,1,0
TrainSen,1,Arguing with customers via the official company account isn't exactly the best idea. #sarcasm,0,0
TrainSen,1,Arguing with my mom is the best.. lemme tell ya #sarcasm,0,0
TrainSen,1,"@ArianaGrande please stalk me mom, I would rly love that #sarcasm",0,0
TrainSen,1,@ArianaGrande please stalk me 😔 #sarcasm,0,0
TrainSen,1,"@ArmorOGod : Love this "" lol Oh yeah this me all over! #not #sarcasm",0,0
TrainSen,1,Around parents : Normal mode. Around friends : Silly mode. Around babies : Barney mode. Around crush : Retarded mode. #sarcasm,0,1
TrainSen,1,"@arroyodanielle : I literally get so turned off when guys say they want to cuddle #nothx "" "" @JonBobby_ #sarcasm",0,0
TrainSen,1,@Arsenal #not a big fan of Cozorla19 on the bench for this big encounter bt I fear not cause Sir. Wenger alwayz knowz what he is doing! #sarcasm,0,0
TrainSen,1,Art class should be interesting #not #sarcasm,0,0
TrainSen,1,"#art Speaking to Nastio Mosquito, Art's New Cool Guy : who speaks at least three languages fluently and i... #xx2p #sarcasm",0,0
TrainSen,1,"@ARudolf "" I love his eyes. They're the color 😍 of boogers 😍 "" I can't take it anymore im changing the channel before I puke EVERYWHERE #sarcasm",0,0
TrainSen,1,"as a boyfriend/girlfriend you shouldn't be talking to anybody that used to like you, likes you, or you used to like.. that's the first rule. #sarcasm",0,0
TrainSen,1,"As a child, I could be anything. As an adult, I just wanna be that child. #sarcasm",0,0
TrainSen,1,"As a college student you realize there is no such thing as summer break anymore, if you're not taking classes then you're working. #sarcasm",0,0
TrainSen,1,"As a college student you're either struggling academically, financially, or spiritually. Or all 3 #sarcasm",0,0
TrainSen,1,"As a kid, during the pledge of allegiance, I often wondered why it was a good thing to be invisible, with liver, tea and justice for all. #sarcasm",0,0
TrainSen,1,As a kid I always be trying to force the round peg into the star hole. As an adult not much has changed #sarcasm,1,0
TrainSen,1,"As a kid, I had no idea that my favorite thing as an adult would be napping. #sarcasm",1,0
TrainSen,1,"As a matter of fact people can work up in Capitalism, I do not agree to your Socialism. Capitalism is more established also. #sarcasm",0,0
TrainSen,1,"As an adult, I am not eating any where near as much ice cream ave cake as 10 year old me thought I would. #sarcasm",0,0
TrainSen,1,As a sports fan : overtime is awesome. When working in sports : Overtime is the worst thing in the world keeping you at work longer #sarcasm,0,0
TrainSen,1,"As a student the most comforting words you'll ever hear are "" I haven't started either "" #sarcasm",1,0
TrainSen,1,A screen on 3rd & 2 makes a lot of sence. #sarcastictweet #mnf #sarcasm,0,0
TrainSen,1,A selfie and a pic of how wet I was in school today #sarcasm,1,0
TrainSen,1,A selfie with my chick #not #dreamon #sarcasm,0,0
TrainSen,1,"As fun as the comeback was last game, I'm not really in the mood to be given a heart attack right now so score please? #Habs #sarcasm",0,0
TrainSen,1,@ash__house well this is attractive #not #sarcasm,0,0
TrainSen,1,@AshiKhan90 You're so #Sarcastic and I'm so enjoying it. #sarcasm,0,0
TrainSen,1,"@ashleighwalton @t_weed23 thank you, I had no idea what that meant 😒 #sarcastic #sarcasm",0,0
TrainSen,1,"@ashleydrake14 well it was initially white out, but people got upset about it so the last I heard it is black out #sarcasm",0,1
TrainSen,1,@ashleywowza stop pretending to be #cool when you're #not #sarcasm,0,0
